curie	label	parent	rxcui
DRON:00020715	alfuzosin Extended Release Tablet	DRON:00000022	370798
DRON:00020716	Algestone / Estradiol Injectable Solution	DRON:00000020	370799
DRON:00020717	alizapride Injectable Solution	DRON:00000020	370800
DRON:00020718	alizapride Oral Solution	DRON:00000020	370801
DRON:00020719	alizapride Oral Tablet	DRON:00000022	370802
DRON:00020720	Allopurinol Oral Capsule	DRON:00000026	370803
DRON:00020721	Allopurinol Extended Release Capsule	DRON:00000026	370804
DRON:00020722	Allopurinol Extended Release Tablet	DRON:00000022	370805
DRON:00020723	Allopurinol / Probenecid Oral Tablet	DRON:00000022	370806
DRON:00020724	Allopurinol / Benzbromarone Oral Tablet	DRON:00000022	370807
DRON:00020725	Allopurinol / Colchicine Extended Release Capsule	DRON:00000026	370808
DRON:00020726	Allopurinol / Colchicine Oral Tablet	DRON:00000022	370809
DRON:00020727	Allylestrenol Oral Tablet	DRON:00000022	370810
DRON:00020728	aloglutamol Chewable Tablet	DRON:00000022	370811
DRON:00020729	aloglutamol Oral Suspension	DRON:00000021	370812
DRON:00020730	alloin Enteric Coated Tablet	DRON:00000022	370813
DRON:00020731	alloin Oral Tablet	DRON:00000022	370814
DRON:00020732	Alprazolam Oral Solution	DRON:00000020	370815
DRON:00020733	Alprazolam Extended Release Tablet	DRON:00000022	370816
DRON:00020734	Alseroxylon Oral Tablet	DRON:00000022	370817
DRON:00020735	Alteplase Injectable Solution	DRON:00000020	370818
DRON:00020736	Altretamine Oral Tablet	DRON:00000022	370819
DRON:00020737	Aluminum Hydroxide / Magnesium Hydroxide Oral Capsule	DRON:00000026	370820
DRON:00020738	Aluminum Hydroxide / Magnesium Hydroxide Chewable Tablet	DRON:00000022	370821
DRON:00020739	Aluminum Hydroxide / Magnesium Hydroxide Oral Suspension	DRON:00000021	370822
DRON:00020740	Aluminum Hydroxide / Magnesium Hydroxide Oral Tablet	DRON:00000022	370823
DRON:00020741	aluminum acetate Oral Solution	DRON:00000020	370824
DRON:00020742	aluminum acetate / Benzethonium Otic Solution	DRON:00000020	370825
DRON:00020743	Aluminum aspirin Extended Release Tablet	DRON:00000022	370826
DRON:00020744	Aluminum carbonate Oral Suspension	DRON:00000021	370827
DRON:00020745	aluminum chloride Oral Solution	DRON:00000020	370828
DRON:00020746	Aluminum Hydroxide / Carbenoxolone Oral Suspension	DRON:00000021	370829
DRON:00020747	Aluminum Hydroxide / Magnesium Oxide Oral Suspension	DRON:00000021	370830
DRON:00020748	Aluminum Hydroxide / magnesium carbonate Chewable Tablet	DRON:00000022	370831
DRON:00020749	Aluminum Hydroxide / magnesium carbonate Oral Suspension	DRON:00000021	370832
DRON:00020750	Aluminum Hydroxide / magnesium carbonate Oral Tablet	DRON:00000022	370833
DRON:00020751	Aluminum Hydroxide / magnesium trisilicate Chewable Tablet	DRON:00000022	370834
DRON:00020752	Aluminum Hydroxide / magnesium trisilicate Oral Tablet	DRON:00000022	370835
DRON:00020753	aluminum phosphate Oral Suspension	DRON:00000021	370836
DRON:00020754	aluminum sulfate Topical Solution	DRON:00000020	370837
DRON:00020755	Ambroxol Extended Release Capsule	DRON:00000026	370838
DRON:00020756	Ambroxol Injectable Solution	DRON:00000020	370839
DRON:00020757	Ambroxol Oral Solution	DRON:00000020	370840
DRON:00020758	Ambroxol Oral Tablet	DRON:00000022	370842
DRON:00020759	Amdinocillin Oral Tablet	DRON:00000022	370844
DRON:00020760	amezinium Oral Solution	DRON:00000020	370845
DRON:00020761	amezinium Oral Tablet	DRON:00000022	370846
DRON:00020762	Amiloride / Furosemide Oral Tablet	DRON:00000022	370847
DRON:00020763	Amiloride / Hydrochlorothiazide Oral Solution	DRON:00000020	370848
DRON:00020764	Amiloride Oral Solution	DRON:00000020	370849
DRON:00020765	Amiloride / Bumetanide Oral Tablet	DRON:00000022	370850
DRON:00020766	Amiloride / Cyclopenthiazide Oral Tablet	DRON:00000022	370851
DRON:00020767	Aminacrine Vaginal Suppository	DRON:00000005	370852
DRON:00020768	amineptin Oral Tablet	DRON:00000022	370853
DRON:00020769	aminohydroxybutyric acid Injectable Solution	DRON:00000020	370854
DRON:00020770	aminohydroxybutyric acid Oral Solution	DRON:00000020	370855
DRON:00020771	aminohydroxybutyric acid Oral Tablet	DRON:00000022	370857
DRON:00020772	aminohydroxybutyric acid / Pyrithioxin Oral Tablet	DRON:00000022	370858
DRON:00020773	aminosalicylic acid Oral Tablet	DRON:00000022	370859
DRON:00020774	Amisulpride Oral Tablet	DRON:00000022	370860
DRON:00020775	Amitriptyline Oral Capsule	DRON:00000026	370862
DRON:00020776	Amitriptyline Extended Release Capsule	DRON:00000026	370863
DRON:00020777	Amitriptyline Oral Solution	DRON:00000020	370864
DRON:00020778	Amitriptyline / Chlordiazepoxide Oral Capsule	DRON:00000026	370865
DRON:00020779	Ammonium Chloride Enteric Coated Tablet	DRON:00000022	370866
DRON:00020780	Ammonium Chloride Injectable Solution	DRON:00000020	370867
DRON:00020781	Ammonium Chloride Oral Tablet	DRON:00000022	370869
DRON:00020782	Amobarbital Oral Capsule	DRON:00000026	370872
DRON:00020783	Amobarbital Injectable Solution	DRON:00000020	370873
DRON:00020784	Amobarbital Oral Tablet	DRON:00000022	370874
DRON:00020785	Ambroxol / Amoxicillin Oral Suspension	DRON:00000021	370875
DRON:00020786	Ambroxol / Amoxicillin Oral Tablet	DRON:00000022	370876
DRON:00020787	Amoxicillin / Bromhexine Oral Suspension	DRON:00000021	370877
DRON:00020788	Amoxicillin / brovanexine Oral Suspension	DRON:00000021	370878
DRON:00020789	Amoxicillin / brovanexine Oral Tablet	DRON:00000022	370879
DRON:00020790	Amoxicillin / Sulbactam Oral Tablet	DRON:00000022	370881
DRON:00020791	Amoxicillin Injectable Solution	DRON:00000020	370882
DRON:00020792	Amoxicillin / Bromhexine Oral Tablet	DRON:00000022	370883
DRON:00020793	Amoxicillin / Diclofenac Oral Tablet	DRON:00000022	370884
DRON:00020794	Amoxicillin / Diclofenac Oral Capsule	DRON:00000026	370885
DRON:00020795	Amoxicillin / Floxacillin Oral Capsule	DRON:00000026	370886
DRON:00020796	Amoxicillin / Floxacillin Oral Suspension	DRON:00000021	370887
DRON:00020797	Amoxicillin / Nystatin Oral Capsule	DRON:00000026	370888
DRON:00020798	Amoxicillin / Nystatin Oral Suspension	DRON:00000021	370889
DRON:00020799	Amoxicillin / Piroxicam Oral Tablet	DRON:00000022	370890
DRON:00020800	Amoxicillin / Sulbactam Oral Suspension	DRON:00000021	370891
DRON:00020801	Amoxicillin / Sulfinpyrazone Oral Capsule	DRON:00000026	370892
DRON:00020802	Amphetamine Oral Tablet	DRON:00000022	370893
DRON:00020803	Amphotericin B Oral Tablet	DRON:00000022	370894
DRON:00020804	Ampicillin / Bromhexine Oral Capsule	DRON:00000026	370895
DRON:00020805	Ampicillin / Bromhexine Oral Suspension	DRON:00000021	370896
DRON:00020806	Ampicillin / Carbocysteine Oral Capsule	DRON:00000026	370897
DRON:00020807	Ampicillin / Carbocysteine Oral Suspension	DRON:00000021	370898
DRON:00020808	Ampicillin / Probenecid Oral Capsule	DRON:00000026	370899
DRON:00020809	Ampicillin / Probenecid Oral Suspension	DRON:00000021	370900
DRON:00020810	Ampicillin Ophthalmic Solution	DRON:00000020	370902
DRON:00020811	Ampicillin Oral Tablet	DRON:00000022	370903
DRON:00020812	Ampicillin / Cloxacillin Oral Capsule	DRON:00000026	370904
DRON:00020813	Ampicillin / Cloxacillin Oral Suspension	DRON:00000021	370906
DRON:00020814	Ampicillin / Diclofenac Oral Tablet	DRON:00000022	370907
DRON:00020815	Ampicillin / Dicloxacillin Oral Capsule	DRON:00000026	370908
DRON:00020816	Ampicillin / Floxacillin Oral Capsule	DRON:00000026	370909
DRON:00020817	Amprenavir Oral Capsule	DRON:00000026	370911
DRON:00020818	Amprenavir Oral Solution	DRON:00000020	370912
DRON:00020819	Ancrod Injectable Solution	DRON:00000020	370914
DRON:00020820	Anethole Trithione Oral Tablet	DRON:00000022	370915
DRON:00020821	anileridine Injectable Solution	DRON:00000020	370916
DRON:00020822	anileridine Oral Tablet	DRON:00000022	370917
DRON:00020823	aniracetam Enteric Coated Tablet	DRON:00000022	370918
DRON:00020824	Anisotropine / Phenobarbital Oral Tablet	DRON:00000022	370919
DRON:00020825	Anisotropine / Dipyrone Oral Solution	DRON:00000020	370921
DRON:00020826	Anisotropine / Dipyrone Oral Tablet	DRON:00000022	370922
DRON:00020827	Antazoline / xylometazoline Nasal Spray	DRON:00000005	370923
DRON:00020828	Antazoline Oral Tablet	DRON:00000022	370924
DRON:00020829	Antipyrine Otic Solution	DRON:00000020	370925
DRON:00020830	Apazone Oral Capsule	DRON:00000026	370926
DRON:00020831	Apazone Oral Tablet	DRON:00000022	370927
DRON:00020832	Apomorphine Injectable Solution	DRON:00000020	370928
DRON:00020833	habekacin Injectable Solution	DRON:00000020	370930
DRON:00020834	Arnica extract Topical Solution	DRON:00000020	370931
DRON:00020835	Asafetida extract / Cascara sagrada Oral Tablet	DRON:00000022	370932
DRON:00020836	Ascorbic Acid Chewing Gum	DRON:00000005	370933
DRON:00020837	Ascorbic Acid Oral Solution	DRON:00000020	370934
DRON:00020838	Ascorbic Acid Enteric Coated Tablet	DRON:00000022	370935
DRON:00020839	asiaticoside Injectable Solution	DRON:00000020	370936
DRON:00020840	asiaticoside Oral Tablet	DRON:00000022	370937
DRON:00020841	asiaticoside Topical Solution	DRON:00000020	370938
DRON:00020842	Aspirin Enteric Coated Tablet	DRON:00000022	370939
DRON:00020843	Aspirin Oral Capsule	DRON:00000026	370940
DRON:00020844	Aspirin Chewing Gum	DRON:00000005	370942
DRON:00020845	Aspirin / Codeine Oral Tablet	DRON:00000022	370943
DRON:00020846	Aspirin / Diphenhydramine Oral Tablet	DRON:00000022	370944
DRON:00020847	Acetaminophen / Aspirin Oral Tablet	DRON:00000022	370945
DRON:00020848	Aspirin / butalbital Oral Tablet	DRON:00000022	370946
DRON:00020849	Aspirin / Caffeine Oral Capsule	DRON:00000026	370947
DRON:00020850	Aspirin / Calcium Carbonate Oral Tablet	DRON:00000022	370948
DRON:00020851	Aspirin / Cyclizine Oral Tablet	DRON:00000022	370949
DRON:00020852	Aspirin / Papain Oral Tablet	DRON:00000022	370950
DRON:00020853	Aspirin / Phenobarbital Oral Capsule	DRON:00000026	370951
DRON:00020854	Aspirin / Phenobarbital Oral Tablet	DRON:00000022	370952
DRON:00020855	Astemizole / Pseudoephedrine Oral Solution	DRON:00000020	370953
DRON:00020856	Astemizole / Pseudoephedrine Extended Release Tablet	DRON:00000022	370954
DRON:00020857	Astemizole Oral Suspension	DRON:00000021	370955
DRON:00020858	Astemizole / clorazepate Oral Tablet	DRON:00000022	370957
DRON:00020859	Atenolol / Chlorthalidone Oral Capsule	DRON:00000026	370958
DRON:00020860	Atenolol Oral Capsule	DRON:00000026	370959
DRON:00020861	Atenolol Injectable Solution	DRON:00000020	370960
DRON:00020862	Atenolol / Nifedipine Oral Capsule	DRON:00000026	370961
DRON:00020863	Atovaquone Oral Tablet	DRON:00000022	370962
DRON:00020864	Atropine Oral Capsule	DRON:00000026	370963
DRON:00020865	Atropine Ophthalmic Solution	DRON:00000020	370964
DRON:00020866	Atropine / prednisolone Ophthalmic Suspension	DRON:00000021	370965
DRON:00020867	attapulgite / pectin Oral Tablet	DRON:00000022	370966
DRON:00020868	Auranofin Oral Tablet	DRON:00000022	370967
DRON:00020869	azatadine / Pseudoephedrine Extended Release Tablet	DRON:00000022	370970
DRON:00020870	azatadine Oral Tablet	DRON:00000022	370972
DRON:00020871	Azathioprine Oral Tablet	DRON:00000022	370973
DRON:00020872	Azithromycin Oral Capsule	DRON:00000026	370974
DRON:00020873	Azithromycin Oral Suspension	DRON:00000021	370975
DRON:00020874	Azithromycin Oral Tablet	DRON:00000022	370976
DRON:00020875	Phenazopyridine / Sulfamethizole Oral Tablet	DRON:00000022	370977
DRON:00020876	Phenazopyridine / Sulfisoxazole Oral Tablet	DRON:00000022	370978
DRON:00020877	bacampicillin Oral Suspension	DRON:00000021	370979
DRON:00020878	bacampicillin Oral Tablet	DRON:00000022	370980
DRON:00020879	Bacitracin Injectable Solution	DRON:00000020	370981
DRON:00020880	Bacitracin Topical Ointment	DRON:00000019	370982
DRON:00020881	Bacitracin Ophthalmic Ointment	DRON:00000019	370983
DRON:00020882	Baclofen Oral Solution	DRON:00000020	370984
DRON:00020883	Baclofen Oral Tablet	DRON:00000022	370985
DRON:00020884	bambuterol Oral Tablet	DRON:00000022	370986
DRON:00020885	bamethan Oral Tablet	DRON:00000022	370987
DRON:00020886	bamethan / troxerutin Oral Tablet	DRON:00000022	370988
DRON:00020887	Barbital / valerian root extract Oral Solution	DRON:00000020	370990
DRON:00020888	Bearberry preparation Oral Capsule	DRON:00000026	370991
DRON:00020889	Beclomethasone Nasal Spray	DRON:00000005	370992
DRON:00020890	Beclomethasone Nasal Solution	DRON:00000020	370995
DRON:00020891	Bee pollen Oral Capsule	DRON:00000026	370996
DRON:00020892	Bee pollen Chewable Tablet	DRON:00000022	370997
DRON:00020893	Belladonna Alkaloids / Opium Rectal Suppository	DRON:00000005	370998
DRON:00020894	Benactyzine / Meprobamate Oral Tablet	DRON:00000022	370999
DRON:00020895	benazepril / Hydrochlorothiazide Oral Tablet	DRON:00000022	371000
DRON:00020896	benazepril Oral Tablet	DRON:00000022	371001
DRON:00020897	Amlodipine / benazepril Oral Capsule	DRON:00000026	371002
DRON:00020898	Bendroflumethiazide / Rauwolfia preparation Oral Tablet	DRON:00000022	371003
DRON:00020899	Bendroflumethiazide Oral Tablet	DRON:00000022	371004
DRON:00020900	Bendroflumethiazide / Potassium Chloride Oral Tablet	DRON:00000022	371005
DRON:00020901	benfluorex Oral Tablet	DRON:00000022	371006
DRON:00020902	benorilate Oral Suspension	DRON:00000021	371007
DRON:00020903	benorilate Oral Tablet	DRON:00000022	371008
DRON:00020904	Benperidol Oral Tablet	DRON:00000022	371009
DRON:00020905	Benserazide / Levodopa Oral Capsule	DRON:00000026	371010
DRON:00020906	Benserazide / Levodopa Extended Release Capsule	DRON:00000026	371011
DRON:00020907	Benserazide / Levodopa Oral Tablet	DRON:00000022	371012
DRON:00020908	bentiromide Oral Solution	DRON:00000020	371013
DRON:00020909	Benzalkonium Topical Solution	DRON:00000020	371014
DRON:00020910	Benzalkonium Vaginal Suppository	DRON:00000005	371015
DRON:00020911	benzarone Oral Tablet	DRON:00000022	371016
DRON:00020912	Benzbromarone Oral Tablet	DRON:00000022	371017
DRON:00020913	Benzocaine Topical Solution	DRON:00000020	371018
DRON:00020914	Benzocaine Paste	DRON:00000005	371019
DRON:00020915	Benzocaine Lozenge	DRON:00000005	371020
DRON:00020916	Benzocaine Otic Solution	DRON:00000020	371021
DRON:00020917	Benzocaine Rectal Suppository	DRON:00000005	371022
DRON:00020918	Benzocaine Oral Tablet	DRON:00000022	371023
DRON:00020919	Antipyrine / Benzocaine Otic Solution	DRON:00000020	371024
DRON:00020920	Benzocaine / Chloramphenicol Otic Solution	DRON:00000020	371026
DRON:00020921	Benzocaine / phenol Topical Solution	DRON:00000020	371027
DRON:00020922	Benzocaine / Phenylephrine Rectal Suppository	DRON:00000005	371028
DRON:00020923	Benzocaine / Tannic Acid Topical Solution	DRON:00000020	371029
DRON:00020924	Benzocaine / Tyrothricin Oral Solution	DRON:00000020	371030
DRON:00020925	benzonatate Oral Capsule	DRON:00000026	371031
DRON:00020926	benzonatate Rectal Suppository	DRON:00000005	371032
DRON:00020927	Benzphetamine Oral Tablet	DRON:00000022	371034
DRON:00020928	benzthiazide Oral Tablet	DRON:00000022	371035
DRON:00020929	Benztropine Injectable Solution	DRON:00000020	371036
DRON:00020930	Benztropine Oral Solution	DRON:00000020	371037
DRON:00020931	Benztropine Oral Tablet	DRON:00000022	371038
DRON:00020932	Benzydamine Buccal Tablet	DRON:00000022	371039
DRON:00020933	Benzydamine Lozenge	DRON:00000005	371040
DRON:00020934	Benzydamine Oral Solution	DRON:00000020	371041
DRON:00020935	Benzydamine / Hexetidine Oral Solution	DRON:00000020	371042
DRON:00020936	Bepridil Oral Tablet	DRON:00000022	371043
DRON:00020937	Beta Carotene Oral Capsule	DRON:00000026	371044
DRON:00020938	Beta Carotene Chewable Tablet	DRON:00000022	371045
DRON:00020939	Beta Carotene Oral Solution	DRON:00000020	371046
DRON:00020940	Beta Carotene Oral Tablet	DRON:00000022	371047
DRON:00020941	BETAHISTINE Oral Tablet	DRON:00000022	371048
DRON:00020942	Betamethasone Injectable Solution	DRON:00000020	371049
DRON:00020943	Betamethasone / Vitamin B 12 Injectable Solution	DRON:00000020	371050
DRON:00020944	Betamethasone Enema	DRON:00000005	371051
DRON:00020945	Betamethasone Ophthalmic Solution	DRON:00000020	371052
DRON:00020946	Betamethasone Oral Solution	DRON:00000020	371053
DRON:00020947	Betamethasone Extended Release Tablet	DRON:00000022	371054
DRON:00020948	Betamethasone Oral Tablet	DRON:00000022	371056
DRON:00020949	Betamethasone Topical Solution	DRON:00000020	371057
DRON:00020950	Betamethasone / Chlorpheniramine Oral Tablet	DRON:00000022	371058
DRON:00020951	Betamethasone / dexchlorpheniramine Oral Tablet	DRON:00000022	371059
DRON:00020952	Betamethasone / Loratadine Oral Tablet	DRON:00000022	371061
DRON:00020953	Betamethasone / Terfenadine Oral Suspension	DRON:00000021	371062
DRON:00020954	Betamethasone / Terfenadine Oral Tablet	DRON:00000022	371064
DRON:00020955	Betaxolol Oral Tablet	DRON:00000022	371065
DRON:00020956	Bethanechol Injectable Solution	DRON:00000020	371066
DRON:00020957	Bethanechol Oral Tablet	DRON:00000022	371067
DRON:00020958	Bezafibrate Oral Tablet	DRON:00000022	371068
DRON:00020959	Bezafibrate Extended Release Tablet	DRON:00000022	371069
DRON:00020960	bicalutamide Oral Tablet	DRON:00000022	371070
DRON:00020961	bifemelane Oral Tablet	DRON:00000022	371071
DRON:00020962	bifonazole Topical Solution	DRON:00000020	371072
DRON:00020963	Bilberry extract Oral Capsule	DRON:00000026	371073
DRON:00020964	Bile Salts Oral Capsule	DRON:00000026	371074
DRON:00020965	Bile Salts Oral Tablet	DRON:00000022	371075
DRON:00020966	Bile Salts / Cynara Preparation Oral Tablet	DRON:00000022	371076
DRON:00020967	Bioflavonoids Oral Capsule	DRON:00000026	371077
DRON:00020968	Biotin Oral Capsule	DRON:00000026	371078
DRON:00020969	Biotin Oral Tablet	DRON:00000022	371079
DRON:00020970	Biotin Extended Release Tablet	DRON:00000022	371080
DRON:00020971	Biperiden Extended Release Capsule	DRON:00000026	371081
DRON:00020972	Biperiden Extended Release Tablet	DRON:00000022	371082
DRON:00020973	Biperiden Injectable Solution	DRON:00000020	371083
DRON:00020974	Bisacodyl Enteric Coated Tablet	DRON:00000022	371084
DRON:00020975	Bisacodyl Enema	DRON:00000005	371085
DRON:00020976	Bisacodyl Rectal Suppository	DRON:00000005	371086
DRON:00020977	Bisacodyl / Casanthranol Oral Tablet	DRON:00000022	371087
DRON:00020978	Bisacodyl / Docusate Enteric Coated Tablet	DRON:00000022	371088
DRON:00020979	Bisacodyl / Simethicone Oral Tablet	DRON:00000022	371089
DRON:00020980	Bismuth / pectin Oral Suspension	DRON:00000021	371090
DRON:00020981	BISMUTH DIPROPYLACETATE Rectal Suppository	DRON:00000005	371091
DRON:00020982	BISMUTH HYDROXIDE / pectin Chewable Tablet	DRON:00000022	371092
DRON:00020983	bismuth oxide Oral Suspension	DRON:00000021	371093
DRON:00020984	bismuth subcitrate Oral Solution	DRON:00000020	371094
DRON:00020985	bismuth subcitrate Oral Tablet	DRON:00000022	371095
DRON:00020986	bismuth subgallate Chewable Tablet	DRON:00000022	371096
DRON:00020987	bismuth subgallate Oral Tablet	DRON:00000022	371097
DRON:00020988	bismuth subgallate / phthalylsulfathiazole Oral Suspension	DRON:00000021	371098
DRON:00020989	bismuth subsalicylate Chewable Tablet	DRON:00000022	371099
DRON:00020990	bismuth subsalicylate Oral Suspension	DRON:00000021	371100
DRON:00020991	bismuth subsalicylate Oral Tablet	DRON:00000022	371101
DRON:00020992	bismuth subsalicylate / Calcium Carbonate Chewable Tablet	DRON:00000022	371102
DRON:00020993	Bisoprolol / Hydrochlorothiazide Oral Tablet	DRON:00000022	371103
