curie	label	rxcui
CHEBI:18219	ammonium hydroxide	1362884
CHEBI:18222	xylose	11378
CHEBI:18243	dopamine	3628
CHEBI:18246	(1->4)-beta-D-glucan	2221
CHEBI:18248	iron atom	90176
CHEBI:18257	ornithine	7704
CHEBI:18258	3,3',5-triiodo-L-thyronine	10814
CHEBI:18293	5-methoxypsoralen	15842
CHEBI:18295	histamine	5333
CHEBI:18303	phosphatidyl-L-serine	89959
CHEBI:18305	hydroquinone O-beta-D-glucopyranoside	1367175
CHEBI:183310	Trimethylolpropane	1368881
CHEBI:183394	Sorbitan monostearate	1363057
CHEBI:18346	vanillin	1368176
CHEBI:18357	(R)-noradrenaline	7512
CHEBI:18358	methoxsalen	6854
CHEBI:183688	Sorbitan monooleate	1363056
CHEBI:183811	Moxidectin	1047072
CHEBI:183823	Orbifloxacin	995897
CHEBI:183837	Danofloxacin	1358488
CHEBI:18401	phenylacetate	70619
CHEBI:18408	cobamamide	21373
CHEBI:18422	sulfur dioxide	1362879
CHEBI:184449	Zinc carbonate	39935
CHEBI:184756	Sorbitan trioleate	1363643
CHEBI:186221	Sucrose monostearate	1363060
CHEBI:186232	Thenyldiamine	38025
CHEBI:18723	nicotine	7407
CHEBI:188153	oteseconazole	2602577
CHEBI:188559	palovarotene	2663954
CHEBI:188719	Ertugliflozin	1992672
CHEBI:189044	Propylene glycol alginate	1361656
CHEBI:189104	Febantel	24805
CHEBI:189897	Propylene glycol stearate	1314411
CHEBI:190294	calcium silicate	1311526
CHEBI:190296	calcium stearate	47633
CHEBI:190298	magnesium phosphate	29164
CHEBI:19030	1-aminopropan-2-ol	1736006
CHEBI:190301	tripotassium phosphate	236502
CHEBI:190513	calcium citrate	47613
CHEBI:190523	fructooligosaccharide	259372
CHEBI:190605	Sorbitan monopalmitate	1363701
CHEBI:191255	Altrenogest	1314612
CHEBI:191771	Cyclohexyl cinnamate	1601992
CHEBI:192617	Abametapir	2475532
CHEBI:194186	tirzepatide	2601723
CHEBI:195250	corn oil	2854
CHEBI:195280	artemether	18343
CHEBI:195409	tilmicosin	38278
CHEBI:195437	gamithromycin	1113697
CHEBI:195558	entrectinib	2197862
CHEBI:196955	atogepant	2571813
CHEBI:197511	docosanol	594680
CHEBI:2038	5-azacytidine	1251
CHEBI:204734	desonide	3254
CHEBI:204928	cefotaxime	2186
CHEBI:205919	clobetasol	2590
CHEBI:209807	cefoxitin	2189
CHEBI:22198	acetylcysteine	197
CHEBI:22494	aminobenzoate	143980
CHEBI:22652	ascorbic acid	1151
CHEBI:22653	asparagine	1157
CHEBI:22660	aspartic acid	1169
CHEBI:228302	zuranolone	2669905
CHEBI:228304	vamorolone	2669799
CHEBI:22868	bile salt	1540
CHEBI:22907	bleomycin	1622
CHEBI:22909	borate ion	1424875
CHEBI:229212	pirtobrutinib	2629338
CHEBI:229213	elacestrant	2628469
CHEBI:229217	nirogacestat	2670631
CHEBI:229220	repotrectinib	2670644
CHEBI:229221	fruquintinib	2670179
CHEBI:229222	capivasertib	2669967
CHEBI:229223	daprodustat	2628210
CHEBI:229225	bexagliflozin	2627044
CHEBI:229226	sotagliflozin	2638675
CHEBI:229230	etrasimod	2668045
CHEBI:229233	ritlecitinib	2641595
CHEBI:229236	fezolinetant	2637134
CHEBI:229526	sparsentan	2630535
CHEBI:229539	durlobactam	2639089
CHEBI:229599	trofinetide	2632852
CHEBI:229643	zavegepant	2637955
CHEBI:229649	leniolisib	2633005
CHEBI:229652	iptacopan	2671061
CHEBI:229657	lotilaner	1998841
CHEBI:229658	perfluorohexyloctane	2637547
CHEBI:229661	omaveloxolone	2631931
CHEBI:229680	rezafungin	2639155
CHEBI:229764	selinexor	2178390
CHEBI:22984	calcium atom	1895
CHEBI:229860	dichlorodifluoromethane	50110
CHEBI:230550	roxatidine	114817
CHEBI:23123	chloroacetate	48008
CHEBI:231324	alpelisib	2169285
CHEBI:231344	talazoparib	2099704
CHEBI:231350	pacritinib	2595243
CHEBI:231416	danicopan	2678952
CHEBI:231505	gallium nitrate	25544
CHEBI:231598	tazemetostat	2274378
CHEBI:231601	trastuzumab	224905
CHEBI:231679	ipilimumab	1094833
CHEBI:231681	olaratumab	1855735
CHEBI:23316	citral	1362890
CHEBI:23334	cobalamins	42604
CHEBI:23359	colchicine	2683
CHEBI:23414	copper(II) sulfate	21579
CHEBI:23614	deoxycholate	42627
CHEBI:23697	dichlorobenzene	89548
CHEBI:2376	acarbose	16681
CHEBI:2379	acebutolol	149
CHEBI:23866	dodecanol	1362875
CHEBI:23872	dodecyl sulfate	1362927
CHEBI:23943	ergot alkaloid	4023
CHEBI:23965	estradiol	4083
CHEBI:2401	acetophenazine	16735
CHEBI:240107	bromfenac	19737
CHEBI:24041	flavin mononucleotide	4509
CHEBI:24267	gluconolactone	25842
CHEBI:2453	acyclovir	281
CHEBI:24564	hexamethylmelamine	5296
CHEBI:2469	adefovir	16521
CHEBI:24741	hydroxyproline	1311548
CHEBI:247956	cinchocaine	3339
CHEBI:24848	inositol	5833
CHEBI:24859	iodine atom	5933
CHEBI:24898	isoleucine	6033
CHEBI:24996	lactate	114202
CHEBI:2500	Aescin	4065
CHEBI:25017	leucine	6308
CHEBI:2509	agar	397
CHEBI:25094	lysine	6536
CHEBI:25107	magnesium atom	6574
CHEBI:25115	malate	70612
CHEBI:25140	maltodextrin	1363050
CHEBI:251408	edrophonium	3752
CHEBI:25195	mercury atom	6769
CHEBI:2524	ajmalicine	17205
CHEBI:253342	alosetron	85248
CHEBI:25357	mitomycin	632
CHEBI:25399	cresol	62130
CHEBI:2549	albuterol	435
CHEBI:25555	nitrogen atom	7456
CHEBI:25629	octadecanoate	1368706
CHEBI:2566	alendronate sodium trihydrate	46041
CHEBI:2567	alendronic acid	236083
CHEBI:2569	alfentanil	480
CHEBI:25805	oxygen atom	7806
CHEBI:258351	practolol	8620
CHEBI:26078	phosphoric acid	8259
CHEBI:2611	alprazolam	596
CHEBI:26125	phytosterols	8310
CHEBI:261649	bismuth subsalicylate	19478
CHEBI:2618	amantadine	620
CHEBI:26216	potassium atom	8588
CHEBI:2627	ambenonium	623
CHEBI:26271	proline	8737
CHEBI:2636	amifostine	4126
CHEBI:2637	amikacin	641
CHEBI:2639	amiloride	644
CHEBI:2654	aminoglutethimide	677
CHEBI:26580	rifamycins	9385
CHEBI:2659	aminophylline	689
CHEBI:2663	amiodarone	703
CHEBI:26642	selenous acid	36344
CHEBI:2665	amitraz	17763
CHEBI:2666	amitriptyline	704
CHEBI:2668	amlodipine	17767
CHEBI:26708	sodium atom	9853
CHEBI:26709	sodium hydrogensulfite	36679
CHEBI:26710	sodium chloride	9863
CHEBI:2673	amobarbital	719
CHEBI:2674	amodiaquine	720
CHEBI:267413	balsalazide	18747
CHEBI:2675	amoxapine	722
CHEBI:2676	amoxicillin	723
CHEBI:2679	amphetamine	725
CHEBI:26806	succinate	1307106
CHEBI:2682	amphotericin B	236594
CHEBI:26833	sulfur atom	10223
CHEBI:26836	sulfuric acid	10231
CHEBI:26849	tartaric acid	37578
CHEBI:2687	amsacrine	739
CHEBI:26876	terpineol	1368180
CHEBI:26948	vitamin B1	10454
CHEBI:26977	thiosulfate	1546411
CHEBI:26986	threonine	10524
CHEBI:27013	tocopherol	1236136
CHEBI:2704	anastrozole	84857
CHEBI:27082	trehalose	1311373
CHEBI:271436	N,N-dimethylethanolamine	3116
CHEBI:2716	anethole	17881
CHEBI:27214	uranium atom	10999
CHEBI:27266	valine	11115
CHEBI:27300	vitamin D	11253
CHEBI:27306	vitamin B6	42954
CHEBI:27363	zinc atom	11416
CHEBI:27373	pantothenol	1044977
CHEBI:27375	vincaleukoblastine	11198
CHEBI:27407	kinetin	16054
CHEBI:27436	methyltestosterone	6904
CHEBI:27446	phenoxymethylpenicillin	7984
CHEBI:27455	trichloroacetate	618564
CHEBI:27470	folic acid	4511
CHEBI:27478	deserpidine	62174
CHEBI:27518	acetylene	200
CHEBI:27547	zeaxanthin	39918
CHEBI:27560	boron atom	1705
CHEBI:27565	4-aminosalicylic acid	7833
CHEBI:27569	arabinogalactan	1425353
CHEBI:27570	histidine	5340
CHEBI:27573	silicon atom	9774
CHEBI:27585	selenomethionine	9644
CHEBI:27607	thymol	10553
CHEBI:2761	dipotassium bis[mu-tartrato(4-)]diantimonate(2-) trihydrate	981
CHEBI:27644	chlortetracycline	2408
CHEBI:27662	benzquinamide	19041
CHEBI:27666	actinomycin D	3100
CHEBI:27690	acetazolamide	167
CHEBI:27698	vanadium atom	11121
CHEBI:27701	oxytetracycline	7821
CHEBI:27732	caffeine	1886
CHEBI:27750	ethyl acetate	1314355
CHEBI:27777	acetohydroxamic acid	16728
CHEBI:27779	griseofulvin	5021
CHEBI:27786	hydroxocobalamin	5514
CHEBI:27796	trimethobenzamide	38685
CHEBI:27808	heroin	3304
CHEBI:27810	resorcinol	35382
CHEBI:27834	pentostatin	8011
CHEBI:27836	dodecanal	1312621
CHEBI:2788	apraclonidine	14845
CHEBI:27881	resveratrol	1000492
CHEBI:27897	tryptophan	10898
CHEBI:27899	cisplatin	2555
CHEBI:27902	tetracycline	10395
CHEBI:27909	paraldehyde	7909
CHEBI:2791	aprobarbital	17381
CHEBI:27941	pullulan	1425878
CHEBI:27953	physostigmine	8299
CHEBI:27958	cocaine	2653
CHEBI:27961	1,8-cineole	21116
CHEBI:27974	estriol	4094
CHEBI:27999	tolbutamide	10635
CHEBI:28001	vancomycin	11124
CHEBI:28017	starch	10046
CHEBI:28032	4'-hydroxyacetophenone	1541733
CHEBI:28044	phenylalanine	8156
CHEBI:28052	acetohexamide	173
CHEBI:28054	o-cresol	2266810
CHEBI:28057	amylopectin	1368128
CHEBI:28063	o-xylene	1313248
CHEBI:28077	rifampicin	9384
CHEBI:28078	4-chlorophenol	14982
CHEBI:28093	borneol	1368202
CHEBI:28115	methylcobalamin	29421
CHEBI:28123	diethanolamine	1362911
CHEBI:28125	all-cis-docosa-4,7,10,13,16,19-hexaenoic acid	1006469
CHEBI:28148	sodium stibogluconate	8010
CHEBI:28171	5-hydroxytryptophan	94
CHEBI:28177	theophylline	10438
CHEBI:28240	dichloroacetate	3347
CHEBI:28241	papaverine	7895
CHEBI:28243	octacosan-1-ol	12166
CHEBI:28260	galactose	4626
CHEBI:28262	dimethyl sulfoxide	3455
CHEBI:28300	glutamine	4885
CHEBI:28304	heparin	152610
CHEBI:28329	trioxsalen	10844
CHEBI:28368	novobiocin	7538
CHEBI:28384	vitamin K	11258
CHEBI:28398	butan-2-one	1363708
CHEBI:28445	vincristine	11202
CHEBI:28462	ajmaline	423
CHEBI:28487	reserpine	9260
CHEBI:28502	tolazoline	10634
CHEBI:28527	rutin	9500
CHEBI:28544	digitoxin	3403
CHEBI:28568	piperazine	8340
CHEBI:28572	rescinnamine	9259
CHEBI:28591	guaiacol	5031
CHEBI:28593	quinidine	9068
CHEBI:28600	farnesol	1362903
CHEBI:28619	acrylamide	1368125
CHEBI:28621	triethanolamine	38623
CHEBI:28623	campesterol	20129
CHEBI:28669	bacitracin	1291
CHEBI:28674	tetryzoline	37935
CHEBI:28680	cytarabine	3041
CHEBI:28685	molybdenum atom	7024
CHEBI:28689	dehydroepiandrosterone	3143
CHEBI:28694	copper atom	2837
CHEBI:2873	asiatic acid	1551574
CHEBI:28741	sodium fluoride	9873
CHEBI:28747	picolinic acid	33684
CHEBI:28748	doxorubicin	3639
CHEBI:28757	fructose	4570
CHEBI:28768	p-cymene	15002
CHEBI:2877	aspartame	1311524
CHEBI:28775	hesperidin	5281
CHEBI:28787	nitroglycerin	4917
CHEBI:28794	coumarin	2898
CHEBI:28819	naringin	31538
CHEBI:28821	piperine	1311146
CHEBI:28824	stigmasterol	10079
CHEBI:28830	chlorambucil	2346
CHEBI:28837	octanoic acid	20178
CHEBI:28838	lutein	11359
CHEBI:28864	tobramycin	10627
CHEBI:28874	phosphatidylinositol	8217
CHEBI:28876	melphalan	6718
CHEBI:28884	N-phenylacetamide	162
CHEBI:28885	butan-1-ol	1310579
CHEBI:28887	dimethyl ether	1313349
CHEBI:28901	busulfan	1828
CHEBI:28915	fosfomycin	4550
CHEBI:28918	(R)-adrenaline	3992
CHEBI:28925	mechlorethamine	6674
CHEBI:28934	vitamin D2	4018
CHEBI:28938	ammonium	709
CHEBI:28940	calciol	1244014
CHEBI:28946	theobromine	10437
CHEBI:2896	astemizole	42328
CHEBI:28966	chlorophyll	2388
CHEBI:28971	ampicillin	733
CHEBI:28973	strychnine	66422
CHEBI:28984	aluminium atom	1311504
CHEBI:29007	ceftriaxone	2193
CHEBI:29016	arginine	1091
CHEBI:29031	phosphinic acid	1423684
CHEBI:2904	atenolol	1202
CHEBI:29081	synephrine	10288
CHEBI:291342	desloratadine	275635
CHEBI:2914	atracurium	1218
CHEBI:291902	eptifibatide	75635
CHEBI:2922	auranofin	1227
CHEBI:29222	hypochlorite	1483317
CHEBI:29228	hydrogen fluoride	5496
CHEBI:2930	Aurothioglucose	4980
CHEBI:29377	sodium carbonate	36685
CHEBI:2946	azatadine	18600
CHEBI:2948	azathioprine	1256
CHEBI:2950	azelastine	18603
CHEBI:2955	azithromycin	18631
CHEBI:2956	azlocillin	1266
CHEBI:29673	rifamycin SV	35616
CHEBI:2968	bacampicillin	18687
CHEBI:29687	teicoplanin	57021
CHEBI:29688	telithromycin	274786
CHEBI:29693	thiostrepton	1365970
CHEBI:29708	Zinc gluconate	58300
CHEBI:2972	baclofen	1292
CHEBI:29805	glycolate	70603
CHEBI:29806	fumarate(2-)	70598
CHEBI:29864	mannitol	6628
CHEBI:29987	glutamate(2-)	70602
CHEBI:3001	beclomethasone	1347
CHEBI:30069	ferric ferrocyanide	24902
CHEBI:30089	acetate	164
CHEBI:3011	benazepril	18867
CHEBI:30114	aluminium trichloride	46241
CHEBI:3013	bendroflumethiazide	1369
CHEBI:30145	lithium atom	6448
CHEBI:30178	sodium perborate	36702
CHEBI:30187	aluminium oxide	615
CHEBI:30207	phosphorus(.)	8263
CHEBI:30217	helium atom	5140
CHEBI:3023	benzbromarone	1385
CHEBI:30245	linoleate	70611
CHEBI:30251	pentacarbonyliron	262150
CHEBI:30269	butoxycaine	236881
CHEBI:30313	lipoate	618060
CHEBI:3032	benzonatate	18993
CHEBI:30347	ethylenediamine	4158
CHEBI:30362	isopentane	1368703
CHEBI:30363	isobutane	1363040
CHEBI:3044	benzphetamine	1422
CHEBI:30441	germanium atom	4784
CHEBI:3047	benzthiazide	19008
CHEBI:3048	benzatropine	1424
CHEBI:30512	silver atom	2606543
CHEBI:30563	silicon dioxide	9771
CHEBI:30566	gamma-aminobutyrate	618771
CHEBI:3061	bepridil	1436
CHEBI:30618	hydroxypropyl methylcellulose	27334
CHEBI:30659	D-thyroxine	3292
CHEBI:30660	thyroxine	10582
CHEBI:30742	ethylene glycol	1314364
CHEBI:30751	formic acid	4537
CHEBI:30753	4-aminobenzoic acid	74
CHEBI:30768	propionic acid	34658
CHEBI:30769	citric acid	21183
CHEBI:3077	betamethasone	1514
CHEBI:30808	iron trichloride	24898
CHEBI:30812	iron dichloride	24940
CHEBI:30813	decanoic acid	22380
CHEBI:3082	betaxolol	1520
CHEBI:30823	oleate	70616
CHEBI:30830	4-hydroxybutyric acid	2387302
CHEBI:30832	adipic acid	17050
CHEBI:3084	bethanechol	19257
CHEBI:30853	glycyrrhetinic acid	1311506
CHEBI:30856	thiophene	154876
CHEBI:3090	bicalutamide	83008
CHEBI:30911	glucitol	9945
CHEBI:30915	2-oxoglutaric acid	17511
CHEBI:3095	biguanide	26744
CHEBI:309594	oxybuprocaine	18889
CHEBI:31000	docosan-1-ol	594680
CHEBI:3112	biperiden	1589
CHEBI:31159	aceclofenac	16689
CHEBI:31162	acemetacin	16695
CHEBI:31174	adapalene	60223
CHEBI:31176	adipiodone	5936
CHEBI:31186	alfacalcidol	12062
CHEBI:31189	Allylestrenol	525
CHEBI:31190	alminoprofen	17387
CHEBI:31199	amcinonide	17652
CHEBI:31205	amlexanox	46307
CHEBI:31206	ammonium chloride	712
CHEBI:31225	antipyrine	1001
CHEBI:31233	arbekacin sulfate	26397
CHEBI:31236	aripiprazole	89013
CHEBI:31248	azosemide	18651
CHEBI:3125	Bisacodyl	1596
CHEBI:31252	5,5-diethylbarbituric acid	1325
CHEBI:31263	bentiromide	18896
CHEBI:3127	bisoprolol	19484
CHEBI:31286	bifonazole	19295
CHEBI:31290	Bisibuthiamine	37317
CHEBI:31291	bismuth subcarbonate	19475
CHEBI:31292	bismuth subgallate	19476
CHEBI:31293	Bismuth subnitrate	19477
CHEBI:31302	Bromazepam	1749
CHEBI:31305	Bromperidol	19777
CHEBI:31306	Bronopol	1114345
CHEBI:31308	Brotizolam	19790
CHEBI:31317	bufexamac	1796
CHEBI:31328	butyl acetate	1362908
CHEBI:3133	bitolterol	19499
CHEBI:31336	calcium glycerophosphate	1909
CHEBI:31338	calcium dibromide	195983
CHEBI:31344	calcium oxide	28728
CHEBI:31346	calcium sulfate	1925
CHEBI:31348	capecitabine	194000
CHEBI:31349	carbazochrome	2011
CHEBI:31355	carboplatin	40048
CHEBI:313639	profenamine	4134
CHEBI:31386	Cellulose acetate phthalate	1425215
CHEBI:31397	Ciclesonide	274964
CHEBI:31401	cilostazol	21107
CHEBI:31403	cinnarizine	2549
CHEBI:31413	clobazam	21241
CHEBI:31424	Clotiapine	2620
CHEBI:31425	Clotiazepam	2622
CHEBI:31426	cloxazolam	21311
CHEBI:31431	Copper gluconate	2839
CHEBI:31439	crotamiton	21766
CHEBI:31444	cyclacillin	2968
CHEBI:31446	Cyclofenil	2983
CHEBI:31448	cyclothiazide	22033
CHEBI:31468	deslanoside	3248
CHEBI:31485	Difluprednate	23043
CHEBI:31515	domperidone	3626
CHEBI:31516	Doramectin	73455
CHEBI:31524	droxidopa	1489913
CHEBI:31527	dydrogesterone	3706
CHEBI:31528	Ebastine	23796
CHEBI:31530	edaravone	1921877
CHEBI:31531	Efloxate	23852
CHEBI:31536	emtricitabine	276237
CHEBI:31547	eplerenone	298869
CHEBI:31563	Etamsylate	4112
CHEBI:31564	ethenzamide	24468
CHEBI:31571	ethyl isovalerate	1314357
CHEBI:31572	ethyl linoleate	24522
CHEBI:31573	Ethyl loflazepate	24524
CHEBI:31578	ethylestrenol	4162
CHEBI:31584	Etomidoline	17684
CHEBI:31596	febuxostat	73689
CHEBI:31597	biphenyl-4-ylacetic acid	262307
CHEBI:31599	fenbufen	24830
CHEBI:31600	Fenipentol	24846
CHEBI:31603	Feprazone	8673
CHEBI:31604	ferric ammonium citrate	24897
CHEBI:31607	Ferrous fumarate	24941
CHEBI:31608	Ferrous gluconate	24942
CHEBI:31612	Floctafenine	4444
CHEBI:31614	Flopropione	25082
CHEBI:31622	flunitrazepam	4460
CHEBI:31624	fluorescein (lactone form)	25138
CHEBI:31625	fluorometholone	4491
CHEBI:31638	fulvestrant	282357
CHEBI:31650	Gestonorone caproate	4791
CHEBI:31654	gliclazide	4816
CHEBI:31663	Halcinonide	5084
CHEBI:31678	Hydroxypropylmethylcellulose phthalate	1363587
CHEBI:31687	idebenone	51296
CHEBI:31701	iobitridol	87639
CHEBI:31703	iodamide	5928
CHEBI:31705	iodixanol	27729
CHEBI:31711	iopamidol	5966
CHEBI:31715	Iotrolan	51474
CHEBI:31718	ioxaglic acid	5973
CHEBI:31719	ipriflavone	51487
CHEBI:3172	bretylium	19685
CHEBI:31731	isopropyl unoprostone	135313
CHEBI:31739	josamycin	6084
CHEBI:31749	kebuzone	28198
CHEBI:3175	brimonidine	134615
CHEBI:3176	brinzolamide	194881
CHEBI:31765	Laureth 4	393540
CHEBI:31781	lopinavir	195088
CHEBI:31783	lornoxicam	20890
CHEBI:31784	loteprednol etabonate	52177
CHEBI:31790	Lynestrenol	6529
CHEBI:31793	magnesium carbonate	29155
CHEBI:31794	magnesium oxide	6582
CHEBI:31795	magnesium sulfate heptahydrate	236741
CHEBI:31797	gadopentetate dimeglumine	25486
CHEBI:31807	Medazepam	6680
CHEBI:31809	Mefruside	6696
CHEBI:3181	bromocriptine	1760
CHEBI:31810	fleroxacin	42322
CHEBI:31817	Menfegol	31575
CHEBI:31821	Mequitazine	29528
CHEBI:31824	Mesna	44
CHEBI:31827	Metharbital	6825
CHEBI:3183	brompheniramine	1767
CHEBI:31832	methyl salicylate	29787
CHEBI:31835	methylparaben	29903
CHEBI:31837	Methyprylon	6910
CHEBI:31845	Midecamycin	30005
CHEBI:31856	mithramycin	6995
CHEBI:31857	Mizolastine	61455
CHEBI:31859	modafinil	30125
CHEBI:31861	molsidomine	7023
CHEBI:31897	nateglinide	274332
CHEBI:31902	Nicergoline	7398
CHEBI:31905	nicorandil	31748
CHEBI:31911	Nilvadipine	53692
CHEBI:31941	oxaliplatin	32592
CHEBI:31943	oxatomide	54236
CHEBI:31952	Oxypertine	7815
CHEBI:31959	pantethine	32863
CHEBI:31974	Pentagastrin	7993
CHEBI:31981	periciazine	8766
CHEBI:31991	phenol red	8141
CHEBI:32003	pimobendan	1110783
CHEBI:32010	Piracetam	8351
CHEBI:32013	Pirenoxine	228080
CHEBI:32015	Piretanide	33770
CHEBI:32016	pirfenidone	1592254
CHEBI:32020	pitavastatin	861634
CHEBI:32026	Poloxamer	155152
CHEBI:32027	polyoxyl 40 stearate	1367133
CHEBI:32028	poly(vinyl acetate)	1541597
CHEBI:32029	potassium acetate	54987
CHEBI:32030	potassium bromide	34299
CHEBI:32032	Potassium gluconate	89903
CHEBI:32034	potassium bitartrate	223779
CHEBI:32035	potassium hydroxide	34311
CHEBI:32036	potassium sulfate	34323
CHEBI:3205	buclizine	59636
CHEBI:32058	proglumide	8730
CHEBI:32061	Propentofylline	34644
CHEBI:32063	propylparaben	34706
CHEBI:32064	Propyliodone	8793
CHEBI:32065	Proscillaridin	8795
CHEBI:32066	Prothionamide	8871
CHEBI:3207	budesonide	19831
CHEBI:32070	Proxyphylline	34906
CHEBI:32076	zinc pyrithione	39952
CHEBI:32111	saccharin	9509
CHEBI:32114	salicylamide	9518
CHEBI:3213	bumetanide	1808
CHEBI:32130	silver(1+) nitrate	9789
CHEBI:32138	sodium acetate trihydrate	237108
CHEBI:32139	sodium hydrogencarbonate	36676
CHEBI:32145	sodium hydroxide	9880
CHEBI:32146	sodium hypochlorite	9881
CHEBI:32149	sodium sulfate	36721
CHEBI:3215	bupivacaine	1815
CHEBI:32150	sodium thiosulfate pentahydrate	36726
CHEBI:32154	octadecan-1-ol	37071
CHEBI:32159	sucralose	1439115
CHEBI:3216	buprenorphine	1819
CHEBI:32161	sulfadimethoxine	10172
CHEBI:32162	sulfamethopyrazine	10175
CHEBI:32166	sulfisomidine	10206
CHEBI:32168	sulpiride	10239
CHEBI:32171	Sultiame	10240
CHEBI:32176	tacalcitol	291204
CHEBI:32178	Talc	10323
CHEBI:32184	tazarotene	83947
CHEBI:32188	Tegafur	4582
CHEBI:3219	bupropion	42347
CHEBI:32192	tenoxicam	37790
CHEBI:32215	thiamphenicol	10463
CHEBI:32223	tibolone	38260
CHEBI:32229	Tiopronin	6765
CHEBI:3223	buspirone	1827
CHEBI:32234	titanium dioxide	38323
CHEBI:32237	Tocamphyl	60906
CHEBI:32241	Tofisopam	38365
CHEBI:32242	Tolciclate	38372
CHEBI:32243	tolfenamic acid	38377
CHEBI:32246	tolvaptan	358257
CHEBI:32254	Trapidil	10735
CHEBI:32255	Trepibutone	44532
CHEBI:32256	Tribenoside	38557
CHEBI:32260	trilostane	38668
CHEBI:32269	tropisetron	27392
CHEBI:32278	Urapidil	39230
CHEBI:3228	butabarbital	477631
CHEBI:32285	((13)C)urea	226724
CHEBI:32293	verteporfin	118886
CHEBI:32297	Vinpocetine	24506
CHEBI:3231	butamben	19861
CHEBI:32315	zopiclone	40001
CHEBI:32316	zotepine	40003
CHEBI:32322	beta-Butoxyethyl nicotinate	235788
CHEBI:32352	p-Hydroxypropiophenone	133070
CHEBI:3238	butenafine	47461
CHEBI:32391	gamma-linolenate	618453
CHEBI:3240	butoconazole	19884
CHEBI:3242	butorphanol	1841
CHEBI:32499	amineptine	17698
CHEBI:32588	potassium chloride	8591
CHEBI:32596	calcium hydrogenphosphate	47627
CHEBI:32598	calcium diphosphate	1362901
CHEBI:32599	magnesium sulfate	6585
CHEBI:32687	piperonyl butoxide	8345
CHEBI:3286	cabergoline	47579
CHEBI:32879	propane	1362877
CHEBI:32888	gamma-hexachlorocyclohexane	1388
CHEBI:32914	cetylpyridinium	2286
CHEBI:32954	sodium acetate	56443
CHEBI:3306	calcitonin	36118
CHEBI:3309	calcium gluconate	1908
CHEBI:3310	calcium acetate	214342
CHEBI:3311	calcium carbonate	1897
CHEBI:33118	boric acid	1700
CHEBI:3312	calcium dichloride	1901
CHEBI:33130	aluminium hydroxide	612
CHEBI:3314	calcium glucoheptonate	47618
CHEBI:33146	vanadyl sulfate	39364
CHEBI:33167	sodium iodide	9884
CHEBI:33234	vitamin E	11256
CHEBI:33235	tocotrienol	578285
CHEBI:33278	didesmethyl tocotrienol	253165
CHEBI:33301	bismuth atom	1599
CHEBI:33310	neon atom	7301
CHEBI:33324	strontium atom	10122
CHEBI:33325	radium atom	1546450
CHEBI:33374	samarium atom	9549
CHEBI:33382	lutetium atom	1534772
CHEBI:33442	(S)-S-adenosyl-L-methionine	9504
CHEBI:3347	candesartan	214354
CHEBI:3360	Cannabinol	1976
CHEBI:3362	canthaxanthin	42348
CHEBI:33697	ribonucleic acid	9394
CHEBI:33709	amino acid	658
CHEBI:3371	capreomycin	78903
CHEBI:337298	abarelix	301739
CHEBI:3374	capsaicin	1992
CHEBI:3380	captopril	1998
CHEBI:3385	carbachol	1999
CHEBI:3387	carbamazepine	2002
CHEBI:3390	carbaryl	9724
CHEBI:3393	carbenicillin	2015
CHEBI:3395	carbidopa	2019
CHEBI:33975	magnesium salt	90120
CHEBI:3398	carbinoxamine	20220
CHEBI:3403	carboprost	2051
CHEBI:34056	octane-1,2-diol	1363571
CHEBI:34123	tridecan-1-ol	1371366
CHEBI:3419	carisoprodol	2101
CHEBI:3423	carmustine	2105
CHEBI:34247	2,6-di-tert-butyl-4-methylphenol	1848
CHEBI:34283	oxybenzone	32673
CHEBI:34288	2-hydroxyethyl methacrylate	1362692
CHEBI:34292	1,3-benzothiazole-2-thiol	1358845
CHEBI:3435	carrageenan	1368862
CHEBI:3437	carteolol	2116
CHEBI:34380	monobenzone	17145
CHEBI:34385	4-aminopyridine	897018
